Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Germany,DEU,"Primary income on FDI, payments (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Primary income payments (BoP, current US$)",,,,,,,,,,,,3040308379,3524561773,4736373346,6019611745,5460399046,5641338823,7602996085,8083347145,11614939110,14931612263,14956577678,14237300692,12538055609,11926679041,12608574604,19937001021,26906627584,30102371014,33621067746,49208506951,64065140126,70154887425,72150087777,79554895423,96563014490,93818517608,95016076716,1.04364E+11,1.15809E+11,1.22593E+11,1.09929E+11,1.25773E+11,1.47672E+11,1.5581E+11,1.82226E+11,2.10168E+11,2.86008E+11,2.56425E+11,1.78218E+11,1.96904E+11,2.11116E+11,1.78475E+11,1.68021E+11,1.71975E+11,1.45326E+11,
Germany,DEU,"Primary income receipts (BoP, current US$)",,,,,,,,,,,,2680427690,3150081217,4391240161,5347813225,5492563862,5990413776,6458733268,9493301040,12065318781,16662511406,15738590272,15250749617,15564220294,16880560214,17845201883,25199762337,32443037570,42694584229,49659981904,71782691613,82847434130,89020828963,83548149967,79975841033,92534891549,93034600400,90027549400,91427209203,97380547185,1.10721E+11,94590882902,1.01717E+11,1.26514E+11,1.77172E+11,2.07859E+11,2.62487E+11,3.36391E+11,2.90613E+11,2.55478E+11,2.64984E+11,3.06418E+11,2.63218E+11,2.55859E+11,2.53827E+11,2.16006E+11,
Germany,DEU,Primary school starting age (years),,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
Germany,DEU,"Principal arrears, long-term DOD (US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Principal arrears, official creditors (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Principal arrears, private creditors (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Principal forgiven (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Principal repayments on external debt, long-term (AMT, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Principal repayments on external debt, long-term + IMF (AMT, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Principal repayments on external debt, public and publicly guaranteed (PPG) (AMT, current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Principal rescheduled (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Principal rescheduled, official (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Principal rescheduled, private (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Private credit bureau coverage (% of adults),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6,88.2,93.9,98.1,98.4,98.3,98.4,100,100,100,100,100,100
Germany,DEU,Procedures to build a warehouse (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,8,8,8,8,8
Germany,DEU,Procedures to register property (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6
Germany,DEU,Profit tax (% of commercial profits),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,23.3,23.2,23.2
Germany,DEU,Progression to secondary school (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.97198,99.99013,99.92005,99.99333,,,99.87319,99.90326,99.78431,99.7615,99.64366,99.82351,99.58504,99.32155,99.54231,,,,,99.3411,99.68935,99.63376,,
Germany,DEU,"Progression to secondary school, female (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.94261,100,100,99.98633,,,99.73917,99.80124,99.62512,99.51008,99.45931,99.63642,99.34,99.09832,99.23146,,,,,,99.36093,99.24637,,
Germany,DEU,"Progression to secondary school, male (%)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,99.98076,99.8438,100,,,100,100,99.93524,100,99.81882,100,99.81792,99.53468,99.83966,,,,,,100,100,,
Germany,DEU,Proportion of seats held by women in national parliaments (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,26.2,30.9,30.9,31.1,32.2,32.2,32.8,31.8,31.6,31.6,32.2,32.8,32.8,32.9,32.9,36.5,36.5,36.5,36.5
Germany,DEU,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
Germany,DEU,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Public and publicly guaranteed debt service (% of GNI),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Public credit registry coverage (% of adults),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.5,0.7,0.7,0.8,1,1.3,1.3,0,1.3,1.6,1.9
Germany,DEU,Pump price for diesel fuel (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,0.69,,0.78,,0.82,,1.29,,1.38,,1.56,,1.68,,1.88,,1.58,,
Germany,DEU,Pump price for gasoline (US$ per liter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,0.96,,0.91,,1.03,,1.46,,1.55,,1.56,,1.9,,1.96,,1.8,,
Germany,DEU,"Pupil-teacher ratio, lower secondary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.01173,14.59612,14.52909,14.87898,14.86628,15.12233,15.10373,13.65752,13.52357,13.66035,13.47423,13.13703,12.96378,12.76316,12.45657,12.18647,12.18134,11.98917,11.91519,11.82716,11.75844,11.26402,11.04344,
Germany,DEU,"Pupil-teacher ratio, preprimary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.51093,17.56186,19.13734,19.97486,20.0802,19.59316,,,,,12.18789,11.78254,11.7626,11.81938,11.6687,11.16047,11.04972,10.26866,10.19621,9.81688,8.32273,8.16517,7.89896,
Germany,DEU,"Pupil-teacher ratio, primary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.63115,16.22708,17.45831,17.04431,17.19019,17.44193,17.02284,15.28331,14.76453,14.29354,14.04776,14.19004,14.12233,13.96375,13.62843,13.49743,13.00225,12.68383,11.82415,11.71402,11.58027,12.29942,12.22305,
Germany,DEU,"Pupil-teacher ratio, secondary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.89992,15.33459,15.05811,15.2899,15.45464,15.24356,15.36929,14.36311,14.25652,14.34856,14.18665,14.02409,13.88037,13.78121,13.45986,13.23877,13.23832,12.90596,12.87907,12.74469,12.55628,12.20459,12.13371,
Germany,DEU,"Pupil-teacher ratio, tertiary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.55038,7.56585,7.13232,7.91215,7.75343,,,,,,,,,,,,,,,,7.51864,7.57195,7.51542,
Germany,DEU,"Pupil-teacher ratio, upper secondary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7045,16.81102,16.08921,16.07632,16.60853,15.50295,15.94615,16.04047,16.04122,15.99484,15.89761,16.21055,16.05287,16.09276,15.69711,15.52709,15.72033,14.95304,15.01985,14.8059,14.33652,14.35103,14.69959,
Germany,DEU,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52965252,6.421658275,6.382990931,6.387909491,6.1,6,5.8,5.7,5.609588206,5.6
Germany,DEU,Rail lines (total route-km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41401,41718,40826,38450,38127,37477,36652,35986,35804,36044,34715,34228,34128,33897,33862,33706,33708,33576,33509,33449,33426,33332,
Germany,DEU,"Railways, goods transported (million ton-km)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70554,69442,67680,72614,73273,71494,80634,74450,73950,73951,77620,88022,89690,91013,91178,93946,105794,111980,105894,75247,74818,72913,
Germany,DEU,"Railways, passengers carried (million passenger-km)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64539,70334,71028,71630,71856,72846,74388,73899,69848,69596,69997,72568,74727,74740,76997,76772,78582,79228,80210,79906,79339,79257,
Germany,DEU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.22075643,66.37481701,66.83235532,67.36903148,67.71521798,68.44982856,69.05038696,69.83303821,70.26407122,71.69296468,72.36526096,73.1453744,74.26829827,75.36070794,75.7311043,75.5665449,76.88013297,77.57468251,77.91216272,78.71768586,79.39263929,80.38386527,80.66804394,81.51642794,81.91096547,82.07969079,82.275633
Germany,DEU,Ratio of female to male labor force participation rate (%) (national estimate),,,,,,,,,,,,,,,,,,,,,,,,57.03925026,57.3784367,58.11192438,58.57404393,58.48737005,59.25978336,59.78352424,63.02626072,66.98204752,67.7949278,68.05833116,68.84725898,69.53478273,70.20245878,71.009582,71.59124206,72.6773571,73.29732662,74.45619817,75.14081105,76.08994889,76.35156308,77.24867316,78.377563,79.10943373,79.20374362,79.95164861,80.30876588,81.15419185,81.32148825,82.18910216,82.58444015,83.05753272,
Germany,DEU,Real effective exchange rate index (2010 = 100),,,,,,,,102.0831774,102.0597855,102.0549868,108.512169,110.5559143,112.8753312,123.2299269,122.0976014,116.3446287,116.7255395,118.3330452,119.1169126,119.2840903,112.7906081,102.9611228,104.830246,105.4920994,100.8473459,98.13793361,103.8834388,107.2960366,104.6356219,102.1104296,104.9993237,103.2978043,108.2907484,112.5843298,113.3861649,118.4411105,114.1112812,107.4995054,107.5308015,104.148373,96.93605353,96.92745682,97.95207905,103.0352517,104.645852,102.7926267,102.0470428,103.8384807,104.3870272,105.1372031,100,99.17231636,95.64984834,98.15291509,98.62848964,93.36531336,94.44422568
Germany,DEU,Real interest rate (%),,,,,,,,,,,,,,,,,,,3.649744028,4.169323154,6.246628373,10.08934051,8.529850661,7.044262893,7.678941612,7.251206069,5.581374478,6.9900539,6.527526738,6.859283242,7.92661755,9.096777417,7.890222997,8.368394692,9.114404701,8.794895861,9.337337805,8.843542178,8.356062449,8.464274453,10.12533039,8.622063246,8.235720695,,,,,,,,,,,,,,
Germany,DEU,Refugee population by country or territory of asylum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816000,821500,1236000,1418000,1354600,1267900,1266000,1049000,949200,975500,906000,903000,980000,960395,876622,700016,605406,578879,582735,593799,594269,571684,589737,187567,216973,316115,
Germany,DEU,Refugee population by country or territory of origin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,8,449,386,420,443,688,1298,1183,1033,928,725,78,78,114,129,166,170,164,174,182,175,176,161,
Germany,DEU,Renewable electricity output (% of total electricity output),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.486350771,3.168752543,3.697964293,3.927370442,4.461686389,4.866989231,4.821397117,4.208309687,4.508169269,5.197223756,6.198531223,6.512444018,7.642700282,7.552977702,9.267474493,10.15021111,11.32201311,13.93800806,14.6992339,16.07855368,16.72707367,20.38328272,23.00045854,24.07254975,26.13009657,,
Germany,DEU,Renewable energy consumption (% of total final energy consumption),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.098033795,1.988632651,2.062621567,2.110930523,2.266201491,2.319748695,2.252173603,2.824422296,3.045118751,3.26371215,3.700437282,3.899672477,4.412636421,5.05846723,5.825244491,6.764551023,7.753224491,9.406588146,8.592248357,9.630061034,10.2935195,11.39435605,12.01513604,12.08907612,13.37887765,,
Germany,DEU,Renewable internal freshwater resources per capita (cubic meters),,,1445.442307,,,,,1390.489179,,,,,1359.792921,,,,,1368.989952,,,,,1365.956877,,,,,1374.616007,,,,,1327.1384,,,,,1304.324967,,,,,1297.150591,,,,,1300.652957,,,,,1330.418465,,1321.273115,,
Germany,DEU,"Renewable internal freshwater resources, total (billion cubic meters)",,,107,,,,,107,,,,,107,,,,,107,,,,,107,,,,,107,,,,,107,,,,,107,,,,,107,,,,,107,,,,,107,,107,,
Germany,DEU,"Repeaters, primary, female (% of female enrollment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55182,1.56838,1.51905,1.4891,1.51134,,1.51736,1.545,1.56107,1.58998,1.5116,1.34246,1.27067,1.0673,1.07779,1.19878,0.51046,0.47089,0.46172,0.44539,0.40128,0.3815,0.38542,
Germany,DEU,"Repeaters, primary, male (% of male enrollment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09824,2.11321,2.00014,1.95791,1.92826,,1.93025,1.91742,1.97292,1.88721,1.71438,1.55465,1.46235,1.21115,1.23068,1.33651,0.59147,0.54136,0.52771,0.49001,0.47227,0.43294,0.44302,
Germany,DEU,"Repeaters, primary, total (% of total enrollment)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83287,1.84861,1.76644,1.73033,1.72595,,1.72997,1.73669,1.77301,1.74293,1.61584,1.45148,1.36903,1.14112,1.15629,1.26956,0.55208,0.50709,0.49564,0.46831,0.43782,0.40797,0.41505,
Germany,DEU,Research and development expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.137160063,2.178800106,2.212300062,2.333830118,2.391659975,2.385580063,2.415430069,2.456599951,2.420789957,2.422529936,2.456039906,2.44633007,2.597120047,2.726439953,2.713670015,2.795619965,2.871670008,2.826469898,2.868540049,,
Germany,DEU,Researchers in R&D (per million people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811.61377,2875.740723,2898.566895,3107.282715,3148.80127,3231.717529,3253.519775,3297.091064,3318.869141,3349.645752,3452.209961,3597.23877,3751.781494,3940.73584,4077.76709,4211.254395,4379.075195,4399.672363,4380.5625,,
Germany,DEU,"Reserves and related items (BoP, current US$)",,,,,,,,,,,,4796524816,5151363515,8719177219,-523203194.3,-975233730.8,3759341930,4402948987,12848389354,-3300002723,-12235442456,307370455.1,3441681647,-1915409037,-494919532,2220145621,5447412382,21426939002,-15595901191,2859732084,7253556223,-6184329790,37175961026,-14198502675,-2035329452,7223809022,-1194698368,-3756166365,4015845742,-14113440269,-5224594857,-5466431865,-1978300404,-683605781.8,-1808610200,-2600491733,-3652944218,1233330621,2742830927,12356058319,2132308397,3915248120,1698863534,1157816075,-3295286463,-2422780498,
Germany,DEU,"Residual, debt stock-flow reconciliation (current US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"Revenue, excluding grants (% of GDP)",,,,,,,,,,,,,21.62702054,22.65899329,22.50565795,22.51612857,23.00122567,23.45852508,23.52824846,23.2702078,24.59069784,24.93353304,25.44865909,25.02536906,26.8065129,26.64077027,26.00405039,26.01135358,26.72172641,26.66562869,31.08007963,31.8207368,30.4514192,31.54476566,31.21794907,30.32671891,30.49405083,30.44141346,30.84172765,30.14494789,29.84781335,28.90221804,28.70868016,28.96607329,27.78527451,27.9271229,27.76584143,27.44981558,27.66689828,28.68645032,27.84830585,28.22553198,28.42368015,28.40084352,28.57161423,28.45866224,
Germany,DEU,"Revenue, excluding grants (current LCU)",,,,,,,,,,,,,1.05306E+11,1.22884E+11,1.32097E+11,1.38437E+11,1.53326E+11,1.6662E+11,1.78247E+11,1.91463E+11,2.16363E+11,2.29749E+11,2.4427E+11,2.50835E+11,2.81768E+11,2.92633E+11,3.00936E+11,3.09148E+11,3.34932E+11,3.5725E+11,4.5316E+11,5.02704E+11,5.16249E+11,5.51576E+11,5.71379E+11,5.75868E+11,5.87413E+11,5.9881E+11,6.22457E+11,6.22457E+11,6.31723E+11,6.30025E+11,6.34258E+11,6.4307E+11,6.30898E+11,6.42564E+11,6.64506E+11,6.89877E+11,7.08754E+11,7.05767E+11,7.18503E+11,7.6297E+11,7.83999E+11,8.02676E+11,8.35414E+11,8.631E+11,
Germany,DEU,Risk of catastrophic expenditure for surgical care (% of people at risk),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,
Germany,DEU,Risk of impoverishing expenditure for surgical care (% of people at risk),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Germany,DEU,"Risk premium on lending (lending rate minus treasury bill rate, %)",,,,,,,,,,,,,,,,,,,3.564166666,3.145833333,4.188333334,4.315833333,5.186833333,4.425,4.1575,4.49,4.885,5.075,4.7075,3.651666667,3.4675,4.191666667,5.2775,6.629166667,6.425833333,6.54,6.716666667,5.808333333,5.595833333,5.928333333,5.311666667,6.35,6.726666667,,,,,,,,,,,,,,
Germany,DEU,Rural land area (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291859.2188,,,,,,,,,,291859.2188,,,,,,,,,,291859.2188,,,,,,
Germany,DEU,Rural land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.552068118,,,,,,,,,,3.552068118,,,,,,,,,,3.552068118,,,,,,
Germany,DEU,Rural land area where elevation is below 5 meters (sq. km),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12582.6123,,,,,,,,,,12582.6123,,,,,,,,,,12582.6123,,,,,,
Germany,DEU,Rural population,20836712,20768071,20903401,21050022,21171231,21304018,21433533,21482504,21528785,21650322,21673217,21667597,21726668,21750209,21713675,21588023,21451007,21357951,21295639,21260524,21260046,21178760,21066192,21014164,21066224,21199425,21282187,21635606,21099829,21281747,21353187,21388515,21478393,21603012,21709020,21819475,21926962,22009929,22067414,22114521,22142025,22141424,22128364,22091923,22040918,21973977,21834702,21640169,21434841,21218431,21024031,20479754,20357384,20250111,20169501,20174086,
Germany,DEU,Rural population (% of total population),28.616,28.303,28.238,28.174,28.109,28.045,27.981,27.917,27.853,27.789,27.726,27.668,27.611,27.554,27.497,27.44,27.383,27.326,27.27,27.213,27.156,27.011,26.893,26.897,27.057,27.289,27.383,27.795,27.001,27.024,26.882,26.731,26.64,26.619,26.657,26.714,26.768,26.83,26.896,26.936,26.933,26.887,26.826,26.767,26.711,26.645,26.506,26.305,26.105,25.907,25.709,25.512,25.312,25.11,24.906,24.699,
Germany,DEU,Rural population growth (annual %),-0.377752239,-0.329967169,0.649511377,0.698973225,0.574162652,0.625246164,0.606096482,0.228217816,0.21520405,0.562945042,0.10569313,-0.025933985,0.272252734,0.108292057,-0.168112029,-0.580357623,-0.63670795,-0.434750813,-0.292177256,-0.165029013,-0.002248324,-0.383074394,-0.532931208,-0.247279403,0.247431305,0.630305906,0.389637308,1.64699517,-2.507544727,0.858482078,0.335124557,0.165309318,0.419335734,0.578529635,0.489509297,0.507507724,0.491410152,0.377664859,0.260837104,0.213241081,0.124293493,-0.002714332,-0.059001865,-0.164815793,-0.231143165,-0.304174537,-0.635835056,-0.894927547,-0.953358131,-1.014749148,-0.920407397,-2.622932843,-0.599309218,-0.528342118,-0.398866307,0.022729759,
Germany,DEU,Rural population living in areas where elevation is below 5 meters (% of total population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987060416,,,,,,,,,,1.034199166,,,,,,,,,,1.028626816,,,,,,
Germany,DEU,Rural poverty gap at national poverty lines (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,Rural poverty headcount ratio at national poverty lines (% of rural population),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,S&P Global Equity Indices (annual % change),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.8601246,11.1624045,-8.000971842,36.68399932,4.12874879,15.65283165,17.98228516,28.02265967,25.2398359,20.06611101,-13.46114521,-24.5582984,-33.53900622,64.03046645,16.75468015,10.26146963,35.95671818,36.41053452,-42.79786034,25.82431093,7.35079128,-16.64100448,29.05965,25.48175,2.652698447,9.560504,6.870048525
Germany,DEU,"School enrollment, preprimary (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.88184,90.32947,83.97312,88.67675,91.93234,93.16423,98.95302,98.69441,104.38698,101.96716,99.45479,95.43107,97.04168,108.16595,109.67581,112.19035,113.96777,114.07991,115.43998,116.33968,109.70936,110.8752,111.153,
Germany,DEU,"School enrollment, preprimary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.01231,90.1135,82.8231,87.40804,91.57296,92.90275,98.08034,96.63383,103.7049,101.04341,97.61552,94.85086,96.51714,107.56946,109.01429,111.46873,113.33081,113.3937,114.81339,115.78736,109.04715,110.43978,110.74298,
Germany,DEU,"School enrollment, preprimary, male (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.75821,90.53407,85.06285,89.87996,92.27288,93.41192,99.77983,100.64735,105.0336,102.84277,101.19748,95.98054,97.5383,108.73073,110.30246,112.87434,114.57192,114.7311,116.03462,116.86385,110.33756,111.28798,111.54161,
Germany,DEU,"School enrollment, primary (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.87605,99.31354,101.01919,100.73097,101.90344,103.40156,105.01088,106.64896,106.72622,107.17342,106.71228,104.74271,104.15384,104.73489,104.68366,105.582,105.95888,105.0135,104.21708,103.68799,103.10575,103.0903,103.0388,103.33461,104.96953,
Germany,DEU,"School enrollment, primary (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.97123,99.21403,99.15981,99.08778,98.61796,98.55489,98.4996,98.24617,98.16198,97.54129,97.20555,97.50861,97.74069,97.96182,98.46911,98.63278,98.6795,
Germany,DEU,"School enrollment, primary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01297,0.99602,0.99624,0.99641,0.99435,0.99432,0.99316,0.99365,0.99419,0.99434,0.99376,0.99603,0.99739,1.00042,1.00053,0.99974,0.99788,0.99836,0.99832,0.99682,0.99775,0.99278,0.99336,0.99475,
Germany,DEU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98775,0.97458,0.97863,0.97978,0.98116,0.9844,0.98386,0.98624,0.98931,0.98959,0.9872,0.98372,0.9827,0.98139,0.97816,0.97994,0.97844,0.96148,0.96314,0.96265,0.96055,0.96071,0.95924,0.95823,
Germany,DEU,"School enrollment, primary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.97062,100.81217,100.53616,101.71544,103.10104,104.70396,106.27326,106.3774,106.85292,106.40167,104.40623,103.94144,104.59458,104.70611,105.61057,105.94462,104.89914,104.12929,103.59858,102.93713,102.97137,102.65614,102.98173,104.68615,
Germany,DEU,"School enrollment, primary, female (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"School enrollment, primary, male (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.69038,101.21545,100.91561,102.08167,103.68671,105.30184,107.00506,107.05689,107.47736,107.00695,105.0621,104.35545,104.86802,104.66236,105.55492,105.9724,105.1219,104.30031,103.77279,103.2657,103.20322,103.40222,103.66968,105.23844,
Germany,DEU,"School enrollment, primary, male (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"School enrollment, primary, private (% of total primary)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76384,1.78934,1.82753,1.86211,1.88717,,2.07296,2.21488,2.38624,2.56737,2.71947,2.86094,3.11953,3.32308,3.33789,3.61188,3.87058,4.10954,4.341,4.49279,4.64817,4.7877,4.87717,
Germany,DEU,"School enrollment, secondary (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.48252,101.00824,105.69373,105.69301,104.8867,104.43434,104.18801,98.98328,99.1062,99.84454,100.64183,101.64119,102.03214,102.38946,102.5061,103.1979,102.51079,103.58659,103.32618,103.9837,103.64331,102.88388,102.4777,102.42986,102.6654,
Germany,DEU,"School enrollment, secondary (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"School enrollment, secondary (gross), gender parity index (GPI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97639,0.96505,0.97079,0.97227,0.97514,0.97987,0.97945,0.98285,0.98718,0.98759,0.98461,0.97896,0.97699,0.97392,0.96925,0.97191,0.97062,0.94687,0.94939,0.9494,0.94614,0.94828,0.946,0.94383,
Germany,DEU,"School enrollment, secondary, female (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.77051,103.76488,104.08508,103.373,103.0857,103.10062,97.92873,98.22667,99.18324,99.99709,100.83298,100.92125,101.17033,101.12128,101.55071,101.01837,102.00732,100.44174,101.22037,100.88706,99.9674,99.69099,99.51828,99.62592,
Germany,DEU,"School enrollment, secondary, female (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"School enrollment, secondary, male (% gross)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.18281,107.52312,107.21732,106.32161,105.71345,105.21902,99.98315,99.94025,100.4717,101.25333,102.4095,103.09036,103.55267,103.82893,104.77246,103.93752,105.09519,106.07805,106.61609,106.2645,105.65788,105.12859,105.19907,105.55487,
Germany,DEU,"School enrollment, secondary, male (% net)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DEU,"School enrollment, secondary, private (% of total secondary)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53601,6.70299,6.85895,6.9986,7.22858,7.4917,7.79526,8.11851,8.37466,8.6195,8.39541,8.48007,8.7558,8.79811,9.01578,9.13652,9.30675,
